"game_date","week","home_team","away_team","winner","tie","weekday","time","pts_win","pts_loss","yds_win","turnovers_win","yds_loss","turnovers_loss","home_team_name","home_team_city","away_team_name","away_team_city","total_attendance","home_attendance","away_attendance","weekly_attendance","wins","loss","points_for","points_against","points_differential","margin_of_victory","strength_of_schedule","simple_rating","offensive_ranking","defensive_ranking","playoffs","superbowl_winner","game_year"
2016-11-20,"11","Seattle Seahawks","Philadelphia Eagles","Seattle Seahawks",NA,"Sun",16:25:00,26,15,439,0,308,2,"Seahawks","Seattle","Eagles","Philadelphia",1138809,552588,586221,69190,10,5,354,292,62,3.9,-1.7,2.1,-2.4,4.5,1,0,2016
2016-11-20,"11","Washington Redskins","Green Bay Packers","Washington Redskins",NA,"Sun",20:30:00,42,24,515,0,424,2,"Redskins","Washington","Packers","Green Bay",1206654,626432,580222,77137,8,7,396,383,13,0.8,1.2,2,3.3,-1.3,0,0,2016
2016-11-21,"11","Oakland Raiders","Houston Texans","Oakland Raiders",NA,"Mon",20:30:00,27,20,325,1,354,2,"Raiders","Oakland","Texans","Houston",1009172,458561,550611,76473,12,4,416,385,31,1.9,1.3,3.3,3.5,-0.3,1,0,2016
2016-11-24,"12","Detroit Lions","Minnesota Vikings","Detroit Lions",NA,"Thu",12:30:00,16,13,308,0,306,1,"Lions","Detroit","Vikings","Minnesota",1075305,486342,588963,63793,9,7,346,358,-12,-0.8,-0.6,-1.4,-1.3,-0.1,1,0,2016
2016-11-24,"12","Dallas Cowboys","Washington Redskins","Dallas Cowboys",NA,"Thu",16:30:00,31,26,353,0,505,0,"Cowboys","Dallas","Redskins","Washington",1322087,740318,581769,93099,13,3,421,306,115,7.2,-0.2,7,4.1,2.9,1,0,2016
2016-11-24,"12","Indianapolis Colts","Pittsburgh Steelers","Pittsburgh Steelers",NA,"Thu",20:30:00,28,7,369,0,310,2,"Colts","Indianapolis","Steelers","Pittsburgh",1100210,524393,575817,66583,8,8,411,392,19,1.2,-0.8,0.4,3.1,-2.7,0,0,2016
2016-11-27,"12","Buffalo Bills","Jacksonville Jaguars","Buffalo Bills",NA,"Sun",13:00:00,28,21,304,0,301,0,"Bills","Buffalo","Jaguars","Jacksonville",1098702,548073,550629,67849,7,9,399,378,21,1.3,-1.6,-0.3,1.8,-2.2,0,0,2016
2016-11-27,"12","Houston Texans","San Diego Chargers","San Diego Chargers",NA,"Sun",13:00:00,21,13,302,1,353,4,"Texans","Houston","Chargers","San Diego",1132210,574947,557263,71897,9,7,279,328,-49,-3.1,0.4,-2.6,-5.3,2.7,1,0,2016
2016-11-27,"12","Chicago Bears","Tennessee Titans","Tennessee Titans",NA,"Sun",13:00:00,27,21,375,0,411,2,"Bears","Chicago","Titans","Tennessee",1060607,482951,577656,59494,3,13,279,399,-120,-7.5,0,-7.5,-5.2,-2.3,0,0,2016
2016-11-27,"12","New Orleans Saints","Los Angeles Rams","New Orleans Saints",NA,"Sun",13:00:00,49,21,555,1,247,2,"Saints","New Orleans","Rams","Los Angeles",1141039,584876,556163,73067,7,9,469,454,15,0.9,0.6,1.5,6.8,-5.3,0,0,2016
2016-11-27,"12","Miami Dolphins","San Francisco 49ers","Miami Dolphins",NA,"Sun",13:00:00,31,24,358,0,475,2,"Dolphins","Miami","49ers","San Francisco",1073132,524101,549031,65856,10,6,363,380,-17,-1.1,-1.3,-2.4,-0.6,-1.8,1,0,2016
2016-11-27,"12","Atlanta Falcons","Arizona Cardinals","Atlanta Falcons",NA,"Sun",13:00:00,38,19,360,1,332,1,"Falcons","Atlanta","Cardinals","Arizona",1116392,559998,556394,69233,11,5,540,406,134,8.4,0.1,8.5,10.5,-2,1,0,2016
2016-11-27,"12","Baltimore Ravens","Cincinnati Bengals","Baltimore Ravens",NA,"Sun",13:00:00,19,14,311,1,325,2,"Ravens","Baltimore","Bengals","Cincinnati",1134133,568823,565310,70903,8,8,343,321,22,1.4,0.2,1.5,-1.1,2.6,0,0,2016
2016-11-27,"12","Cleveland Browns","New York Giants","New York Giants",NA,"Sun",13:00:00,27,13,296,1,343,3,"Browns","Cleveland","Giants","New York",1044825,514489,530336,60034,1,15,264,452,-188,-11.8,1.7,-10.1,-5.2,-4.9,0,0,2016
2016-11-27,"12","Tampa Bay Buccaneers","Seattle Seahawks","Tampa Bay Buccaneers",NA,"Sun",16:05:00,14,5,338,2,245,3,"Buccaneers","Tampa Bay","Seahawks","Seattle",1054600,484998,569602,63674,9,7,354,369,-15,-0.9,0.7,-0.2,-1.5,1.3,0,0,2016
2016-11-27,"12","New York Jets","New England Patriots","New England Patriots",NA,"Sun",16:25:00,22,17,377,0,333,2,"Jets","New York","Patriots","New England",1168377,625280,543097,78160,5,11,275,409,-134,-8.4,-0.1,-8.5,-5.5,-3,0,0,2016
2016-11-27,"12","Oakland Raiders","Carolina Panthers","Oakland Raiders",NA,"Sun",16:25:00,35,32,366,2,358,2,"Raiders","Oakland","Panthers","Carolina",1009172,458561,550611,54909,12,4,416,385,31,1.9,1.3,3.3,3.5,-0.3,1,0,2016
2016-11-27,"12","Denver Broncos","Kansas City Chiefs","Kansas City Chiefs",NA,"Sun",20:30:00,30,27,273,0,464,1,"Broncos","Denver","Chiefs","Kansas City",1133943,614193,519750,76819,9,7,333,297,36,2.3,1.8,4,-2,6.1,0,0,2016
2016-11-28,"12","Philadelphia Eagles","Green Bay Packers","Green Bay Packers",NA,"Mon",20:30:00,27,13,387,0,292,1,"Eagles","Philadelphia","Packers","Green Bay",1125298,556768,568530,69596,7,9,367,331,36,2.3,1.6,3.8,1.3,2.5,0,0,2016
2016-12-01,"13","Minnesota Vikings","Dallas Cowboys","Dallas Cowboys",NA,"Thu",19:25:00,17,15,264,2,318,1,"Vikings","Minnesota","Cowboys","Dallas",1084502,534289,550213,66860,8,8,327,307,20,1.3,-0.3,0.9,-2.6,3.6,0,0,2016
2016-12-04,"13","New Orleans Saints","Detroit Lions","Detroit Lions",NA,"Sun",13:00:00,28,13,422,0,369,3,"Saints","New Orleans","Lions","Detroit",1141039,584876,556163,73137,7,9,469,454,15,0.9,0.6,1.5,6.8,-5.3,0,0,2016
2016-12-04,"13","Chicago Bears","San Francisco 49ers","Chicago Bears",NA,"Sun",13:00:00,26,6,326,1,147,0,"Bears","Chicago","49ers","San Francisco",1060607,482951,577656,59782,3,13,279,399,-120,-7.5,0,-7.5,-5.2,-2.3,0,0,2016
2016-12-04,"13","Baltimore Ravens","Miami Dolphins","Baltimore Ravens",NA,"Sun",13:00:00,38,6,496,2,277,3,"Ravens","Baltimore","Dolphins","Miami",1134133,568823,565310,70916,8,8,343,321,22,1.4,0.2,1.5,-1.1,2.6,0,0,2016
2016-12-04,"13","Jacksonville Jaguars","Denver Broncos","Denver Broncos",NA,"Sun",13:00:00,20,10,206,0,333,3,"Jaguars","Jacksonville","Broncos","Denver",1031602,517172,514430,63075,3,13,318,400,-82,-5.1,0.2,-5,-2.7,-2.3,0,0,2016
2016-12-04,"13","Atlanta Falcons","Kansas City Chiefs","Kansas City Chiefs",NA,"Sun",13:00:00,29,28,389,1,418,1,"Falcons","Atlanta","Chiefs","Kansas City",1116392,559998,556394,69879,11,5,540,406,134,8.4,0.1,8.5,10.5,-2,1,0,2016
2016-12-04,"13","Cincinnati Bengals","Philadelphia Eagles","Cincinnati Bengals",NA,"Sun",13:00:00,32,14,412,2,359,3,"Bengals","Cincinnati","Eagles","Philadelphia",1088770,508071,580699,55456,6,9,325,315,10,0.6,0.4,1,-1.5,2.5,0,0,2016
2016-12-04,"13","New England Patriots","Los Angeles Rams","New England Patriots",NA,"Sun",13:00:00,26,10,402,0,162,2,"Patriots","New England","Rams","Los Angeles",1094772,534632,560140,66829,14,2,441,250,191,11.9,-2.7,9.3,4.3,5,1,1,2016
2016-12-04,"13","Green Bay Packers","Houston Texans","Green Bay Packers",NA,"Sun",13:00:00,21,13,309,1,307,1,"Packers","Green Bay","Texans","Houston",1169215,625727,543488,77867,10,6,432,388,44,2.8,0.1,2.8,4.9,-2,1,0,2016
2016-12-04,"13","Oakland Raiders","Buffalo Bills","Oakland Raiders",NA,"Sun",16:05:00,38,24,399,0,382,2,"Raiders","Oakland","Bills","Buffalo",1009172,458561,550611,54759,12,4,416,385,31,1.9,1.3,3.3,3.5,-0.3,1,0,2016
2016-12-04,"13","Arizona Cardinals","Washington Redskins","Arizona Cardinals",NA,"Sun",16:25:00,31,23,369,0,333,2,"Cardinals","Arizona","Redskins","Washington",1083135,518652,564483,64939,7,8,418,362,56,3.5,-1.9,1.6,2.4,-0.8,0,0,2016
2016-12-04,"13","San Diego Chargers","Tampa Bay Buccaneers","Tampa Bay Buccaneers",NA,"Sun",16:25:00,28,21,349,1,330,2,"Chargers","San Diego","Buccaneers","Tampa Bay",998070,456197,541873,53832,5,11,410,423,-13,-0.8,0.9,0.1,3,-3,0,0,2016
2016-12-04,"13","Pittsburgh Steelers","New York Giants","Pittsburgh Steelers",NA,"Sun",16:25:00,24,14,389,2,234,2,"Steelers","Pittsburgh","Giants","New York",1065627,514503,551124,65825,11,5,399,327,72,4.5,0.2,4.7,2.8,2,1,0,2016
2016-12-04,"13","Seattle Seahawks","Carolina Panthers","Seattle Seahawks",NA,"Sun",20:30:00,40,7,534,1,271,2,"Seahawks","Seattle","Panthers","Carolina",1138809,552588,586221,69104,10,5,354,292,62,3.9,-1.7,2.1,-2.4,4.5,1,0,2016
2016-12-05,"13","New York Jets","Indianapolis Colts","Indianapolis Colts",NA,"Mon",20:30:00,41,10,421,1,250,3,"Jets","New York","Colts","Indianapolis",1168377,625280,543097,78160,5,11,275,409,-134,-8.4,-0.1,-8.5,-5.5,-3,0,0,2016
2016-12-08,"14","Kansas City Chiefs","Oakland Raiders","Kansas City Chiefs",NA,"Thu",20:25:00,21,13,323,3,244,0,"Chiefs","Kansas City","Raiders","Oakland",1115214,586624,528590,75191,12,4,389,311,78,4.9,0.7,5.6,1.2,4.4,1,0,2016
2016-12-11,"14","Miami Dolphins","Arizona Cardinals","Miami Dolphins",NA,"Sun",13:00:00,26,23,314,3,300,4,"Dolphins","Miami","Cardinals","Arizona",1073132,524101,549031,65750,10,6,363,380,-17,-1.1,-1.3,-2.4,-0.6,-1.8,1,0,2016
2016-12-11,"14","Carolina Panthers","San Diego Chargers","Carolina Panthers",NA,"Sun",13:00:00,28,16,272,1,278,5,"Panthers","Carolina","Chargers","San Diego",1159680,590343,569337,73856,6,10,369,402,-33,-2.1,1.1,-1,-0.2,-0.8,0,0,2016
2016-12-11,"14","Detroit Lions","Chicago Bears","Detroit Lions",NA,"Sun",13:00:00,20,17,323,2,296,0,"Lions","Detroit","Bears","Chicago",1075305,486342,588963,61726,9,7,346,358,-12,-0.8,-0.6,-1.4,-1.3,-0.1,1,0,2016
2016-12-11,"14","Tennessee Titans","Denver Broncos","Tennessee Titans",NA,"Sun",13:00:00,13,10,253,0,348,2,"Titans","Tennessee","Broncos","Denver",1016507,517273,499234,68780,9,7,381,378,3,0.2,-1.2,-1,0.7,-1.7,0,0,2016
2016-12-11,"14","Indianapolis Colts","Houston Texans","Houston Texans",NA,"Sun",13:00:00,22,17,316,1,348,3,"Colts","Indianapolis","Texans","Houston",1100210,524393,575817,65250,8,8,411,392,19,1.2,-0.8,0.4,3.1,-2.7,0,0,2016
2016-12-11,"14","Jacksonville Jaguars","Minnesota Vikings","Minnesota Vikings",NA,"Sun",13:00:00,25,16,377,1,315,0,"Jaguars","Jacksonville","Vikings","Minnesota",1031602,517172,514430,62701,3,13,318,400,-82,-5.1,0.2,-5,-2.7,-2.3,0,0,2016
2016-12-11,"14","Cleveland Browns","Cincinnati Bengals","Cincinnati Bengals",NA,"Sun",13:00:00,23,10,360,0,254,1,"Browns","Cleveland","Bengals","Cincinnati",1044825,514489,530336,60028,1,15,264,452,-188,-11.8,1.7,-10.1,-5.2,-4.9,0,0,2016
2016-12-11,"14","Philadelphia Eagles","Washington Redskins","Washington Redskins",NA,"Sun",13:00:00,27,22,334,1,383,2,"Eagles","Philadelphia","Redskins","Washington",1125298,556768,568530,69596,7,9,367,331,36,2.3,1.6,3.8,1.3,2.5,0,0,2016
2016-12-11,"14","Buffalo Bills","Pittsburgh Steelers","Pittsburgh Steelers",NA,"Sun",13:00:00,27,20,460,3,275,1,"Bills","Buffalo","Steelers","Pittsburgh",1098702,548073,550629,69657,7,9,399,378,21,1.3,-1.6,-0.3,1.8,-2.2,0,0,2016
2016-12-11,"14","San Francisco 49ers","New York Jets","New York Jets",NA,"Sun",16:05:00,23,17,404,1,364,0,"49ers","San Francisco","Jets","New York",1119165,561424,557741,70178,2,14,309,480,-171,-10.7,-0.5,-11.2,-3.7,-7.5,0,0,2016
2016-12-11,"14","Tampa Bay Buccaneers","New Orleans Saints","Tampa Bay Buccaneers",NA,"Sun",16:25:00,16,11,270,0,294,3,"Buccaneers","Tampa Bay","Saints","New Orleans",1054600,484998,569602,62140,9,7,354,369,-15,-0.9,0.7,-0.2,-1.5,1.3,0,0,2016
2016-12-11,"14","Green Bay Packers","Seattle Seahawks","Green Bay Packers",NA,"Sun",16:25:00,38,10,330,0,354,6,"Packers","Green Bay","Seahawks","Seattle",1169215,625727,543488,78057,10,6,432,388,44,2.8,0.1,2.8,4.9,-2,1,0,2016
2016-12-11,"14","Los Angeles Rams","Atlanta Falcons","Atlanta Falcons",NA,"Sun",16:25:00,42,14,286,0,312,5,"Rams","Los Angeles","Falcons","Atlanta",1198268,665318,532950,82495,4,12,224,394,-170,-10.6,-0.5,-11.1,-9.5,-1.6,0,0,2016
2016-12-11,"14","New York Giants","Dallas Cowboys","New York Giants",NA,"Sun",20:30:00,10,7,260,3,260,3,"Giants","New York","Cowboys","Dallas",1217320,630315,587005,80874,11,5,310,284,26,1.6,0.5,2.1,-3.2,5.4,1,0,2016
2016-12-12,"14","New England Patriots","Baltimore Ravens","New England Patriots",NA,"Mon",20:30:00,30,23,496,3,348,1,"Patriots","New England","Ravens","Baltimore",1094772,534632,560140,66829,14,2,441,250,191,11.9,-2.7,9.3,4.3,5,1,1,2016
2016-12-15,"15","Seattle Seahawks","Los Angeles Rams","Seattle Seahawks",NA,"Thu",20:25:00,24,3,299,1,183,0,"Seahawks","Seattle","Rams","Los Angeles",1138809,552588,586221,69067,10,5,354,292,62,3.9,-1.7,2.1,-2.4,4.5,1,0,2016
2016-12-17,"15","New York Jets","Miami Dolphins","Miami Dolphins",NA,"Sat",20:25:00,34,13,303,1,360,4,"Jets","New York","Dolphins","Miami",1168377,625280,543097,78160,5,11,275,409,-134,-8.4,-0.1,-8.5,-5.5,-3,0,0,2016
2016-12-18,"15","Buffalo Bills","Cleveland Browns","Buffalo Bills",NA,"Sun",13:00:00,33,13,451,0,269,0,"Bills","Buffalo","Browns","Cleveland",1098702,548073,550629,66529,7,9,399,378,21,1.3,-1.6,-0.3,1.8,-2.2,0,0,2016
2016-12-18,"15","New York Giants","Detroit Lions","New York Giants",NA,"Sun",13:00:00,17,6,300,0,324,2,"Giants","New York","Lions","Detroit",1217320,630315,587005,79434,11,5,310,284,26,1.6,0.5,2.1,-3.2,5.4,1,0,2016
2016-12-18,"15","Chicago Bears","Green Bay Packers","Green Bay Packers",NA,"Sun",13:00:00,30,27,451,0,449,4,"Bears","Chicago","Packers","Green Bay",1060607,482951,577656,61137,3,13,279,399,-120,-7.5,0,-7.5,-5.2,-2.3,0,0,2016
2016-12-18,"15","Minnesota Vikings","Indianapolis Colts","Indianapolis Colts",NA,"Sun",13:00:00,34,6,411,0,282,3,"Vikings","Minnesota","Colts","Indianapolis",1084502,534289,550213,66820,8,8,327,307,20,1.3,-0.3,0.9,-2.6,3.6,0,0,2016
2016-12-18,"15","Cincinnati Bengals","Pittsburgh Steelers","Pittsburgh Steelers",NA,"Sun",13:00:00,24,20,382,0,222,1,"Bengals","Cincinnati","Steelers","Pittsburgh",1088770,508071,580699,62096,6,9,325,315,10,0.6,0.4,1,-1.5,2.5,0,0,2016
2016-12-18,"15","Baltimore Ravens","Philadelphia Eagles","Baltimore Ravens",NA,"Sun",13:00:00,27,26,340,2,328,1,"Ravens","Baltimore","Eagles","Philadelphia",1134133,568823,565310,71223,8,8,343,321,22,1.4,0.2,1.5,-1.1,2.6,0,0,2016
2016-12-18,"15","Houston Texans","Jacksonville Jaguars","Houston Texans",NA,"Sun",13:00:00,21,20,387,2,150,1,"Texans","Houston","Jaguars","Jacksonville",1132210,574947,557263,71803,9,7,279,328,-49,-3.1,0.4,-2.6,-5.3,2.7,1,0,2016
2016-12-18,"15","Kansas City Chiefs","Tennessee Titans","Tennessee Titans",NA,"Sun",13:00:00,19,17,389,3,316,1,"Chiefs","Kansas City","Titans","Tennessee",1115214,586624,528590,68084,12,4,389,311,78,4.9,0.7,5.6,1.2,4.4,1,0,2016
2016-12-18,"15","Arizona Cardinals","New Orleans Saints","New Orleans Saints",NA,"Sun",16:05:00,48,41,488,1,425,2,"Cardinals","Arizona","Saints","New Orleans",1083135,518652,564483,65072,7,8,418,362,56,3.5,-1.9,1.6,2.4,-0.8,0,0,2016
2016-12-18,"15","Atlanta Falcons","San Francisco 49ers","Atlanta Falcons",NA,"Sun",16:05:00,41,13,550,1,272,1,"Falcons","Atlanta","49ers","San Francisco",1116392,559998,556394,70164,11,5,540,406,134,8.4,0.1,8.5,10.5,-2,1,0,2016
2016-12-18,"15","Denver Broncos","New England Patriots","New England Patriots",NA,"Sun",16:25:00,16,3,313,0,309,3,"Broncos","Denver","Patriots","New England",1133943,614193,519750,76893,9,7,333,297,36,2.3,1.8,4,-2,6.1,0,0,2016
2016-12-18,"15","San Diego Chargers","Oakland Raiders","Oakland Raiders",NA,"Sun",16:25:00,19,16,345,2,263,2,"Chargers","San Diego","Raiders","Oakland",998070,456197,541873,68352,5,11,410,423,-13,-0.8,0.9,0.1,3,-3,0,0,2016
2016-12-18,"15","Dallas Cowboys","Tampa Bay Buccaneers","Dallas Cowboys",NA,"Sun",20:30:00,26,20,449,1,276,4,"Cowboys","Dallas","Buccaneers","Tampa Bay",1322087,740318,581769,93101,13,3,421,306,115,7.2,-0.2,7,4.1,2.9,1,0,2016
2016-12-19,"15","Washington Redskins","Carolina Panthers","Carolina Panthers",NA,"Mon",20:30:00,26,15,438,0,335,3,"Redskins","Washington","Panthers","Carolina",1206654,626432,580222,76689,8,7,396,383,13,0.8,1.2,2,3.3,-1.3,0,0,2016
2016-12-22,"16","Philadelphia Eagles","New York Giants","Philadelphia Eagles",NA,"Thu",20:25:00,24,19,286,1,470,3,"Eagles","Philadelphia","Giants","New York",1125298,556768,568530,69596,7,9,367,331,36,2.3,1.6,3.8,1.3,2.5,0,0,2016
2016-12-24,"16","Carolina Panthers","Atlanta Falcons","Atlanta Falcons",NA,"Sat",13:00:00,33,16,408,0,302,2,"Panthers","Carolina","Falcons","Atlanta",1159680,590343,569337,73549,6,10,369,402,-33,-2.1,1.1,-1,-0.2,-0.8,0,0,2016
2016-12-24,"16","New England Patriots","New York Jets","New England Patriots",NA,"Sat",13:00:00,41,3,325,0,239,4,"Patriots","New England","Jets","New York",1094772,534632,560140,66829,14,2,441,250,191,11.9,-2.7,9.3,4.3,5,1,1,2016
2016-12-24,"16","Green Bay Packers","Minnesota Vikings","Green Bay Packers",NA,"Sat",13:00:00,38,25,348,0,446,2,"Packers","Green Bay","Vikings","Minnesota",1169215,625727,543488,77856,10,6,432,388,44,2.8,0.1,2.8,4.9,-2,1,0,2016
2016-12-24,"16","Buffalo Bills","Miami Dolphins","Miami Dolphins",NA,"Sat",13:00:00,34,31,494,1,589,0,"Bills","Buffalo","Dolphins","Miami",1098702,548073,550629,64690,7,9,399,378,21,1.3,-1.6,-0.3,1.8,-2.2,0,0,2016
2016-12-24,"16","Cleveland Browns","San Diego Chargers","Cleveland Browns",NA,"Sat",13:00:00,20,17,251,0,356,1,"Browns","Cleveland","Chargers","San Diego",1044825,514489,530336,57272,1,15,264,452,-188,-11.8,1.7,-10.1,-5.2,-4.9,0,0,2016
2016-12-24,"16","Jacksonville Jaguars","Tennessee Titans","Jacksonville Jaguars",NA,"Sat",13:00:00,38,17,415,1,263,1,"Jaguars","Jacksonville","Titans","Tennessee",1031602,517172,514430,59621,3,13,318,400,-82,-5.1,0.2,-5,-2.7,-2.3,0,0,2016
2016-12-24,"16","Chicago Bears","Washington Redskins","Washington Redskins",NA,"Sat",13:00:00,41,21,478,0,458,5,"Bears","Chicago","Redskins","Washington",1060607,482951,577656,57953,3,13,279,399,-120,-7.5,0,-7.5,-5.2,-2.3,0,0,2016
2016-12-24,"16","Oakland Raiders","Indianapolis Colts","Oakland Raiders",NA,"Sat",16:05:00,33,25,463,0,390,3,"Raiders","Oakland","Colts","Indianapolis",1009172,458561,550611,54896,12,4,416,385,31,1.9,1.3,3.3,3.5,-0.3,1,0,2016
2016-12-24,"16","Los Angeles Rams","San Francisco 49ers","San Francisco 49ers",NA,"Sat",16:25:00,22,21,323,2,177,2,"Rams","Los Angeles","49ers","San Francisco",1198268,665318,532950,83656,4,12,224,394,-170,-10.6,-0.5,-11.1,-9.5,-1.6,0,0,2016
2016-12-24,"16","New Orleans Saints","Tampa Bay Buccaneers","New Orleans Saints",NA,"Sat",16:25:00,31,24,417,0,349,2,"Saints","New Orleans","Buccaneers","Tampa Bay",1141039,584876,556163,73177,7,9,469,454,15,0.9,0.6,1.5,6.8,-5.3,0,0,2016
2016-12-24,"16","Seattle Seahawks","Arizona Cardinals","Arizona Cardinals",NA,"Sat",16:25:00,34,31,370,1,391,1,"Seahawks","Seattle","Cardinals","Arizona",1138809,552588,586221,69050,10,5,354,292,62,3.9,-1.7,2.1,-2.4,4.5,1,0,2016
2016-12-24,"16","Houston Texans","Cincinnati Bengals","Houston Texans",NA,"Sat",20:25:00,12,10,250,0,294,1,"Texans","Houston","Bengals","Cincinnati",1132210,574947,557263,71836,9,7,279,328,-49,-3.1,0.4,-2.6,-5.3,2.7,1,0,2016
2016-12-25,"16","Pittsburgh Steelers","Baltimore Ravens","Pittsburgh Steelers",NA,"Sun",16:30:00,31,27,406,2,368,1,"Steelers","Pittsburgh","Ravens","Baltimore",1065627,514503,551124,66276,11,5,399,327,72,4.5,0.2,4.7,2.8,2,1,0,2016
2016-12-25,"16","Kansas City Chiefs","Denver Broncos","Kansas City Chiefs",NA,"Sun",20:30:00,33,10,484,1,246,3,"Chiefs","Kansas City","Broncos","Denver",1115214,586624,528590,76671,12,4,389,311,78,4.9,0.7,5.6,1.2,4.4,1,0,2016
2016-12-26,"16","Dallas Cowboys","Detroit Lions","Dallas Cowboys",NA,"Mon",20:30:00,42,21,375,0,319,2,"Cowboys","Dallas","Lions","Detroit",1322087,740318,581769,92885,13,3,421,306,115,7.2,-0.2,7,4.1,2.9,1,0,2016
2016-01-01,"17","Pittsburgh Steelers","Cleveland Browns","Pittsburgh Steelers",NA,"Sun",13:00:00,27,24,312,1,437,4,"Steelers","Pittsburgh","Browns","Cleveland",1065627,514503,551124,55921,11,5,399,327,72,4.5,0.2,4.7,2.8,2,1,0,2016
2016-01-01,"17","Minnesota Vikings","Chicago Bears","Minnesota Vikings",NA,"Sun",13:00:00,38,10,374,1,323,5,"Vikings","Minnesota","Bears","Chicago",1084502,534289,550213,66808,8,8,327,307,20,1.3,-0.3,0.9,-2.6,3.6,0,0,2016
2016-01-01,"17","Tennessee Titans","Houston Texans","Tennessee Titans",NA,"Sun",13:00:00,24,17,236,1,289,1,"Titans","Tennessee","Texans","Houston",1016507,517273,499234,65205,9,7,381,378,3,0.2,-1.2,-1,0.7,-1.7,0,0,2016
2016-01-01,"17","Indianapolis Colts","Jacksonville Jaguars","Indianapolis Colts",NA,"Sun",13:00:00,24,20,384,2,470,2,"Colts","Indianapolis","Jaguars","Jacksonville",1100210,524393,575817,65160,8,8,411,392,19,1.2,-0.8,0.4,3.1,-2.7,0,0,2016
2016-01-01,"17","Cincinnati Bengals","Baltimore Ravens","Cincinnati Bengals",NA,"Sun",13:00:00,27,10,371,0,335,2,"Bengals","Cincinnati","Ravens","Baltimore",1088770,508071,580699,54944,6,9,325,315,10,0.6,0.4,1,-1.5,2.5,0,0,2016
2016-01-01,"17","Philadelphia Eagles","Dallas Cowboys","Philadelphia Eagles",NA,"Sun",13:00:00,27,13,346,0,195,2,"Eagles","Philadelphia","Cowboys","Dallas",1125298,556768,568530,69596,7,9,367,331,36,2.3,1.6,3.8,1.3,2.5,0,0,2016
2016-01-01,"17","Tampa Bay Buccaneers","Carolina Panthers","Tampa Bay Buccaneers",NA,"Sun",13:00:00,17,16,300,2,335,3,"Buccaneers","Tampa Bay","Panthers","Carolina",1054600,484998,569602,62037,9,7,354,369,-15,-0.9,0.7,-0.2,-1.5,1.3,0,0,2016
2016-01-01,"17","Miami Dolphins","New England Patriots","New England Patriots",NA,"Sun",13:00:00,35,14,396,0,280,2,"Dolphins","Miami","Patriots","New England",1073132,524101,549031,66163,10,6,363,380,-17,-1.1,-1.3,-2.4,-0.6,-1.8,1,0,2016
2016-01-01,"17","New York Jets","Buffalo Bills","New York Jets",NA,"Sun",13:00:00,30,10,329,0,230,3,"Jets","New York","Bills","Buffalo",1168377,625280,543097,78160,5,11,275,409,-134,-8.4,-0.1,-8.5,-5.5,-3,0,0,2016
2016-01-01,"17","Denver Broncos","Oakland Raiders","Denver Broncos",NA,"Sun",16:25:00,24,6,349,1,221,3,"Broncos","Denver","Raiders","Oakland",1133943,614193,519750,76836,9,7,333,297,36,2.3,1.8,4,-2,6.1,0,0,2016
2016-01-01,"17","San Diego Chargers","Kansas City Chiefs","Kansas City Chiefs",NA,"Sun",16:25:00,37,27,365,1,398,2,"Chargers","San Diego","Chiefs","Kansas City",998070,456197,541873,54915,5,11,410,423,-13,-0.8,0.9,0.1,3,-3,0,0,2016
2016-01-01,"17","Atlanta Falcons","New Orleans Saints","Atlanta Falcons",NA,"Sun",16:25:00,38,32,465,0,473,1,"Falcons","Atlanta","Saints","New Orleans",1116392,559998,556394,70835,11,5,540,406,134,8.4,0.1,8.5,10.5,-2,1,0,2016
2016-01-01,"17","Washington Redskins","New York Giants","New York Giants",NA,"Sun",16:25:00,19,10,332,0,284,3,"Redskins","Washington","Giants","New York",1206654,626432,580222,79471,8,7,396,383,13,0.8,1.2,2,3.3,-1.3,0,0,2016
2016-01-01,"17","San Francisco 49ers","Seattle Seahawks","Seattle Seahawks",NA,"Sun",16:25:00,25,23,376,0,253,2,"49ers","San Francisco","Seahawks","Seattle",1119165,561424,557741,70178,2,14,309,480,-171,-10.7,-0.5,-11.2,-3.7,-7.5,0,0,2016
2016-01-01,"17","Los Angeles Rams","Arizona Cardinals","Arizona Cardinals",NA,"Sun",16:25:00,44,6,344,2,123,3,"Rams","Los Angeles","Cardinals","Arizona",1198268,665318,532950,80729,4,12,224,394,-170,-10.6,-0.5,-11.1,-9.5,-1.6,0,0,2016
2016-01-01,"17","Detroit Lions","Green Bay Packers","Green Bay Packers",NA,"Sun",20:30:00,31,24,448,0,408,1,"Lions","Detroit","Packers","Green Bay",1075305,486342,588963,66345,9,7,346,358,-12,-0.8,-0.6,-1.4,-1.3,-0.1,1,0,2016
